
4,643147
4,665386
4,687657
4,709960
4,732296
4,754663
4,777064
4,799496
4,821961
4,844458
4,866987
4,889549
4,912143
4,934769
4,957428
4,980119
5,002842
5,025598
5,048386
5,071206
5,094058
5,116943
5,139860
5,162809
5,185791
5,208805
5,231851
5,254930
5,278041
5,301184
5,324360
5,347567
5,370807
5,394080
5,417385
5,440722
5,464091
5,487493
5,510927
5,534393
5,557892
5,581422
5,604986
5,628581
5,652209
5,675869
5,699561
5,723286
5,747043
5,770832
5,794654
5,818508
5,842394
5,866313
5,890264
5,914247
5,938262
5,962310
5,986390
6,010503
6,034647
6,058824
6,083034
6,107275
6,131549
6,155855
6,180194
6,204565
6,228968
6,253403
6,277871
6,302371
6,326904
6,351468
6,376065
6,400694
6,425356
6,450050
6,474776
6,499535
6,524325
6,549149
6,574004
6,598892
6,623812
6,648764
6,673749
6,698766
6,723815
6,748897
6,774010
6,799157
6,824335
6,849546
6,874789
6,900064
6,925372
6,950712
6,976084
7,001489
7,026926
7,052395
7,077897
7,103431
7,128997
7,154595
7,180226
7,205889
7,231585
7,257312
7,283072
7,308865
7,334689
7,360546
7,386435
7,412357
7,438311
7,464297
7,490315
7,516366
7,542449
7,568564
7,594712
7,620892
7,647104
7,673349
7,699626
7,725935
7,752276
7,778650
7,805056
7,831495
7,857966
7,884469
7,911004
7,937572
7,964172
7,990804
8,017468
8,044165
8,070894
8,097656
8,124450
8,151276
8,178134
8,205025
8,231948
8,258903
8,285891
8,312911
8,339963
8,367048
8,394164
8,421314
8,448495
8,475709
8,502955
8,530233
8,557544
8,584887
8,612262
8,639670
8,667110
8,694582
8,722086
8,749623
8,777192
8,804794
8,832428
8,860094
8,887792
8,915523
8,943286
8,971081
8,998908
9,026768
9,054660
9,082585
9,110542
9,138531
9,166552
9,194606
9,222692
9,250810
9,278961
9,307144
9,335359
9,363607
9,391887
9,420199
9,448543
9,476920
9,505329
9,533771
9,562244
9,590750
9,619289
9,647859
9,676462
9,705097
9,733765
9,762465
9,791197
9,819961
9,848758
9,877587
9,906449
9,935342
9,964268
9,993226
10,022217
10,051240
10,080295
10,109383
10,138503
10,167655
10,196839
10,226056
10,255305
10,284586
10,313900
10,343246
10,372624
10,402035
10,431478
10,460953
10,490460
10,520000
10,549572
10,579177
10,608813
10,638482
10,668184
10,697917
10,727683
10,757481
10,787312
10,817175
10,847070
10,876997
10,906957
10,936949
10,966974
10,997030
11,027119
11,057241
11,087394
11,117580
11,147798
11,178049
11,208332
11,238647
11,268994
11,299374
11,329786
11,360231
11,390707
11,421216
11,451757
11,482331
11,512937
11,543575
11,574246
11,604948
11,635684
11,666451
11,697251
11,728083
11,758947
11,789844
11,820773
11,851734
11,882728
11,913753
11,944812
11,975902
12,007025
12,038180
12,069367
12,100587
12,131839
12,163123
12,194440
12,225789
12,257170
12,288584
12,320030
12,351508
12,383018
12,414561
12,446136
12,477744
12,509383
12,541055
12,572759
12,604496
12,636265
12,668066
12,699900
12,731766
12,763664
12,795594
12,827557
12,859552
12,891579
12,923639
12,955731
12,987855
13,020012
13,052201
13,084422
13,116675
13,148961
13,181279
13,213630
13,246012
13,278427
13,310875
13,343354
13,375866
13,408411
13,440987
13,473596
13,506237
13,538911
13,571617
13,604355
13,637125
13,669928
13,702763
13,735630
13,768530
13,801462
13,834426
13,867422
13,900451
13,933512
13,966606
13,999732
14,032890
14,066080
14,099303
14,132558
14,165845
14,199165
14,232516
14,265901
14,299317
14,332766
14,366247
14,399761
14,433306
14,466884
14,500495
14,534137
14,567812
14,601520
14,635259
14,669031
14,702835
14,736672
14,770541
14,804442
14,838375
14,872341
14,906339
14,940369
14,974432
15,008527
15,042654
15,076814
15,111005
15,145230
15,179486
15,213775
15,248096
15,282449
15,316835
15,351253
15,385703
15,420186
15,454701
15,489248
15,523828
15,558439
15,593084
15,627760
15,662469
15,697210
15,731983
15,766789
15,801627
15,836497
15,871400
15,906335
15,941302
15,976301
16,011333
16,046397
16,081494
16,116623
16,151784
16,186977
16,222203
16,257461
16,292751
16,328073
16,363428
16,398815
16,434235
16,469687
16,505171
16,540687
16,576236
16,611817
16,647430
16,683076
16,718754
16,754464
16,790207
16,825981
16,861789
16,897628
16,933500
16,969404
17,005340
17,041309
17,077310
17,113343
17,149409
17,185507
17,221637
17,257800
17,293994
17,330222
17,366481
17,402773
17,439097
17,475453
17,511842
17,548263
17,584716
17,621202
17,657720
17,694270
17,730852
17,767467
17,804114
17,840794
17,877505
17,914249
17,951026
17,987834
18,024675
18,061549
18,098454
18,135392
18,172362
18,209365
18,246399
18,283467
18,320566
18,357698
18,394862
18,432058
18,469287
18,506548
18,543841
18,581166
18,618524
18,655914
18,693337
18,730792
18,768279
18,805798
18,843350
18,880934
18,918550
18,956199
18,993880
19,031593
19,069338
19,107116
19,144926
19,182769
19,220643
19,258550
19,296490
19,334461
19,372465
19,410502
19,448570
19,486671
19,524804
19,562970
19,601168
19,639398
19,677660
19,715955
19,754282
19,792641
19,831033
19,869457
19,907913
19,946402
19,984923
20,023476
20,062061
20,100679
20,139329
20,178011
20,216726
20,255473
20,294252
20,333064
20,371908
20,410784
20,449693
20,488634
20,527607
20,566612
20,605650
20,644720
20,683822
20,722957
20,762124
20,801323
20,840555
20,879819
20,919115
20,958444
20,997804
21,037198
21,076623
21,116081
21,155571
21,195093
21,234648
21,274235
21,313854
21,353506
21,393189
21,432906
21,472654
21,512435
21,552248
21,592093
21,631971
21,671881
21,711824
21,751798
21,791805
21,831844
21,871916
21,912020
21,952156
21,992324
22,032525
22,072758
22,113024
22,153321
22,193651
22,234014
22,274408
22,314835
22,355294
22,395786
22,436310
22,476866
22,517454
22,558075
22,598728
22,639414
22,680131
22,720881
22,761664
22,802478
22,843325
22,884204
22,925116
22,966060
23,007036
23,048044
23,089085
23,130158
23,171263
23,212401
23,253571
23,294773
23,336008
23,377274
23,418574
23,459905
23,501269
23,542665
23,584093
23,625554
23,667047
23,708573
23,750130
23,791720
23,833342
23,874997
23,916684
23,958403
24,000154
24,041938
24,083754
24,125603
24,167483
24,209396
24,251342
24,293319
24,335329
24,377371
24,419446
24,461553
24,503692
24,545863
24,588067
24,630303
24,672571
24,714872
24,757205
24,799570
24,841968
24,884398
24,926860
24,969354
25,011881
25,054440
25,097032
25,139656
25,182312
25,225000
25,267721
25,310474
25,353259
25,396076
25,438926
25,481808
25,524723
25,567670
25,610649
25,653660
25,696704
25,739780
25,782888
25,826029
25,869202
25,912407
25,955644
25,998914
26,042216
26,085551
26,128918
26,172317
26,215748
26,259212
26,302708
26,346236
26,389797
26,433390
26,477015
26,520672
26,564362
26,608084
26,651839
26,695626
26,739445
26,783296
26,827180
26,871096
26,915044
26,959024
27,003037
27,047082
27,091160
27,135270
27,179412
27,223586
27,267793
27,312032
27,356303
27,400607
27,444943
27,489311
27,533712
27,578145
27,622610
27,667107
27,711637
27,756199
27,800794
27,845420
27,890079
27,934771
27,979494
28,024250
28,069038
28,113859
28,158712
28,203597
28,248514
28,293464
28,338446
28,383460
28,428507
28,473586
28,518697
28,563841
28,609017
28,654225
28,699466
28,744738
28,790044
28,835381
28,880751
28,926153
28,971587
29,017054
29,062553
29,108084
29,153648
29,199243
29,244872
29,290532
29,336225
29,381950
29,427707
29,473497
29,519319
29,565174
29,611060
29,656979
29,702930
29,748914
29,794930
29,840978
29,887058
29,933171
29,979316
30,025494
30,071703
30,117945
30,164220
30,210526
30,256865
30,303236
30,349640
30,396076
30,442544
30,489044
30,535577
30,582142
30,628739
30,675369
30,722031
30,768725
30,815452
30,862211
30,909002
30,955826
31,002681
31,049570
31,096490
31,143443
31,190428
31,237445
31,284495
31,331577
31,378691
31,425837
31,473016
31,520228
31,567471
31,614747
31,662055
31,709395
31,756768
31,804173
31,851610
31,899080
31,946582
31,994116
32,041683
32,089282
32,136913
32,184576
32,232272
32,280000
32,327760
32,375553
32,423378
32,471235
32,519125
32,567047
32,615001
32,662988
32,711006
32,759058
32,807141
32,855257
32,903405
32,951585
32,999798
33,048043
33,096320
33,144630
33,192972
33,241346
33,289752
33,338191
33,386662
33,435166
33,483701
33,532269
33,580870
33,629502
33,678167
33,726865
33,775594
33,824356
33,873150
33,921977
33,970835
34,019726
34,068650
34,117606
34,166594
34,215614
34,264667
34,313751
34,362869
34,412018
34,461200
34,510414
34,559661
34,608939
34,658250
34,707594
34,756970
34,806378
34,855818
34,905290
34,954795
35,004333
35,053902
35,103504
35,153138
35,202804
35,252503
35,302234
35,351998
35,401793
35,451621
35,501481
35,551374
35,601299
35,651256
35,701246
35,751267
35,801322
35,851408
35,901527
35,951678
36,001861
36,052077
36,102325
36,152605
36,202917
36,253262
36,303639
36,354049
36,404491
36,454965
36,505471
36,556010
36,606581
36,657184
36,707820
36,758488
36,809188
36,859920
36,910685
36,961482
37,012312
37,063174
37,114068
37,164994
37,215953
37,266944
37,317967
37,369023
37,420110
37,471231
37,522383
37,573568
37,624785
37,676035
37,727316
37,778630
37,829977
37,881355
37,932766
37,984210
38,035685
38,087193
38,138733
38,190306
38,241910
38,293548
38,345217
38,396919
38,448653
38,500419
38,552218
38,604049
38,655912
38,707807
38,759735
38,811695
38,863688
38,915713
38,967770
39,019859
39,071981
39,124135
39,176321
39,228540
39,280791
39,333074
39,385389
39,437737
39,490117
39,542530
39,594975
39,647452
39,699961
39,752503
39,805077
39,857683
39,910321
39,962992
40,015696
40,068431
40,121199
40,173999
40,226831
40,279696
40,332593
40,385522
40,438484
40,491478
40,544504
40,597563
40,650654
40,703777
40,756932
40,810120
40,863340
40,916593
40,969877
41,023194
41,076544
41,129925
41,183339
41,236786
41,290264
41,343775
41,397318
41,450894
41,504501
41,558141
41,611814
41,665518
41,719255
41,773025
41,826826
41,880660
41,934526
41,988425
42,042356
42,096319
42,150314
42,204342
42,258402
42,312495
42,366619
42,420776
42,474965
42,529187
42,583441
42,637727
42,692046
42,746396
42,800780
42,855195
42,909643
42,964123
43,018635
43,073180
43,127757
43,182366
43,237007
43,291681
43,346387
43,401126
43,455897
43,510700
43,565535
43,620403
43,675303
43,730235
43,785200
43,840197
43,895226
43,950288
44,005381
44,060507
44,115666
44,170857
44,226080
44,281335
44,336623
44,391943
44,447295
44,502680
44,558097
44,613546
44,669027
44,724541
44,780087
44,835666
44,891276
44,946919
45,002595
45,058302
45,114042
45,169815
45,225619
45,281456
45,337325
45,393227
45,449161
45,505127
45,561125
45,617156
45,673219
45,729314
45,785442
45,841602
45,897794
45,954019
46,010275
46,066565
46,122886
46,179240
46,235626
46,292044
46,348495
46,404978
46,461493
46,518041
46,574621
46,631233
46,687878
46,744554
46,801264
46,858005
46,914779
46,971585
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
-1,000000
