
 0,000000
 0,002842
 0,005684
 0,008526
 0,011368
 0,014210
 0,017052
 0,019893
 0,022735
 0,025577
 0,028419
 0,031261
 0,034103
 0,036945
 0,039787
 0,042629
 0,045471
 0,048313
 0,051155
 0,053996
 0,056838
 0,059680
 0,062522
 0,065364
 0,068206
 0,071048
 0,073890
 0,076732
 0,079574
 0,082416
 0,085258
 0,088099
 0,090941
 0,093783
 0,096625
 0,099467
 0,102309
 0,105151
 0,107993
 0,110835
 0,113677
 0,116519
 0,119361
 0,122202
 0,125044
 0,127886
 0,130728
 0,133570
 0,136412
 0,139254
 0,142096
 0,144938
 0,147780
 0,150622
 0,153464
 0,156306
 0,159147
 0,161989
 0,164831
 0,167673
 0,170515
 0,173357
 0,176199
 0,179041
 0,181883
 0,184725
 0,187567
 0,190409
 0,193250
 0,196092
 0,198934
 0,201776
 0,204618
 0,207460
 0,210302
 0,213144
 0,215986
 0,218828
 0,221670
 0,224512
 0,227353
 0,230195
 0,233037
 0,235879
 0,238721
 0,241563
 0,244405
 0,247247
 0,250089
 0,252931
 0,255773
 0,258615
 0,261456
 0,264298
 0,267140
 0,269982
 0,272824
 0,275666
 0,278508
 0,281350
 0,284192
 0,287034
 0,289876
 0,292718
 0,295560
 0,298401
 0,301243
 0,304085
 0,306927
 0,309769
 0,312611
 0,315453
 0,318295
 0,321137
 0,323979
 0,326821
 0,329663
 0,332504
 0,335346
 0,338188
 0,341030
 0,343872
 0,346714
 0,349556
 0,352398
 0,355240
 0,358082
 0,360924
 0,363766
 0,366607
 0,369449
 0,372291
 0,375133
 0,377975
 0,380817
 0,383659
 0,386501
 0,389343
 0,392185
 0,395027
 0,397869
 0,400710
 0,403552
 0,406394
 0,409236
 0,412078
 0,414920
 0,417762
 0,420604
 0,423446
 0,426288
 0,429130
 0,431972
 0,434813
 0,437655
 0,440497
 0,443339
 0,446181
 0,449023
 0,451865
 0,454707
 0,457549
 0,460391
 0,463233
 0,466075
 0,468917
 0,471758
 0,474600
 0,477442
 0,480284
 0,483126
 0,485968
 0,488810
 0,491652
 0,494494
 0,497336
 0,500178
 0,503020
 0,505861
 0,508703
 0,511545
 0,514387
 0,517229
 0,520071
 0,522913
 0,525755
 0,528597
 0,531439
 0,534281
 0,537123
 0,539964
 0,542806
 0,545648
 0,548490
 0,551332
 0,554174
 0,557016
 0,559858
 0,562700
 0,565542
 0,568384
 0,571226
 0,574067
 0,576909
 0,579751
 0,582593
 0,585435
 0,588277
 0,591119
 0,593961
 0,596803
 0,599645
 0,602487
 0,605329
 0,608171
 0,611012
 0,613854
 0,616696
 0,619538
 0,622380
 0,625222
 0,628064
 0,630906
 0,633748
 0,636590
 0,639432
 0,642274
 0,645115
 0,647957
 0,650799
 0,653641
 0,656483
 0,659325
 0,662167
 0,665009
 0,667851
 0,670693
 0,673535
 0,676377
 0,679218
 0,682060
 0,684902
 0,687744
 0,690586
 0,693428
 0,696270
 0,699112
 0,701954
 0,704796
 0,707638
 0,710480
 0,713321
 0,716163
 0,719005
 0,721847
 0,724689
 0,727531
 0,730373
 0,733215
 0,736057
 0,738899
 0,741741
 0,744583
 0,747425
 0,750266
 0,753108
 0,755950
 0,758792
 0,761634
 0,764476
 0,767318
 0,770160
 0,773002
 0,775844
 0,778686
 0,781528
 0,784369
 0,787211
 0,790053
 0,792895
 0,795737
 0,798579
 0,801421
 0,804263
 0,807105
 0,809947
 0,812789
 0,815631
 0,818472
 0,821314
 0,824156
 0,826998
 0,829840
 0,832682
 0,835524
 0,838366
 0,841208
 0,844050
 0,846892
 0,849734
 0,852575
 0,855417
 0,858259
 0,861101
 0,863943
 0,866785
 0,869627
 0,872469
 0,875311
 0,878153
 0,880995
 0,883837
 0,886679
 0,889520
 0,892362
 0,895204
 0,898046
 0,900888
 0,903730
 0,906572
 0,909414
 0,912256
 0,915098
 0,917940
 0,920782
 0,923623
 0,926465
 0,929307
 0,932149
 0,934991
 0,937833
 0,940675
 0,943517
 0,946359
 0,949201
 0,952043
 0,954885
 0,957726
 0,960568
 0,963410
 0,966252
 0,969094
 0,971936
 0,974778
 0,977620
 0,980462
 0,983304
 0,986146
 0,988988
 0,991829
 0,994671
 0,997513
 1,000355
 1,003197
 1,006039
 1,008881
 1,011723
 1,014565
 1,017407
 1,020249
 1,023091
 1,025933
 1,028774
 1,031616
 1,034458
 1,037300
 1,040142
 1,042984
 1,045826
 1,048668
 1,051510
 1,054352
 1,057194
 1,060036
 1,062877
 1,065719
 1,068561
 1,071403
 1,074245
 1,077087
 1,079929
 1,082771
 1,085613
 1,088455
 1,091297
 1,094139
 1,096980
 1,099822
 1,102664
 1,105506
 1,108348
 1,111190
 1,114032
 1,116874
 1,119716
 1,122558
 1,125400
 1,128242
 1,131083
 1,133925
 1,136767
 1,139609
 1,142451
 1,145293
 1,148135
 1,150977
